created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jan 01 18:24:34 +0000 2022;1.47734501655716E+018;@adiossszzz @merapi_uncover Ngapunten,election bukan solusi..ganti gubernur ora jamin klitih e melu leren blog;0;0;0;1;in;1.1440378247877E+018;1.47728121387425E+018;PamsFchr;https://twitter.com/PamsFchr/status/1477345016557158405
Sat Jan 01 17:34:45 +0000 2022;1.47733248105339E+018;@merapi_uncover @al_arif14 Kenapa persoalan klitih di Jogja khususnya sering muncul dan terkesan aparat yang berwenang belum ada solusi untuk mengurangi kejahatan yang dilakukan oleh klitih ini;0;0;0;0;in;1.43889326279468E+018;1.47724458266863E+018;Santol5758;https://twitter.com/Santol5758/status/1477332481053388800
Sat Jan 01 11:23:18 +0000 2022;1.47723900372003E+018;Mewujudkan Yogyakarta yang aman butuh kerjasama sosial masyarakat.  Fokus terhadap pencegahan klitih dengan solusi yang tepat. Yogyakarta pasti bisa;0;0;1;5;in;1.20582081241605E+018;1.47723900372003E+018;ellyn_31;https://twitter.com/ellyn_31/status/1477239003720028160
Sat Jan 01 09:41:17 +0000 2022;1.47721332864877E+018;@halosleman Selama pemangku jabatan di jogja msh menyangkal keberadaan klitih, persoalan klitih akan tetap berlarut2. Sebelum aparat bisa diharapkan serius menangani, ya warga sendiri yg harus mencari cara menghadapi klitih. Kekerasan solusi terakhir, tp kalau sdh terpaksa?;0;0;1;1;in;449068058;1.47697479472608E+018;pengendalijari;https://twitter.com/pengendalijari/status/1477213328648773632
Sat Jan 01 05:56:06 +0000 2022;1.47715666001982E+018;menangkap pelaku klitih juga gak benar. Akar masalahnya apa? Itu yg harus digali. Knp terus berulang? Itu yg harus ditekan hingga 0. Apa solusi untuk meniadakan klitih? Itu yg harus dicari.;0;0;0;0;in;384160246;1.47715665796042E+018;hanifmukhlish;https://twitter.com/hanifmukhlish/status/1477156660019822592
Sat Jan 01 03:26:58 +0000 2022;1.47711913011741E+018;Fenomena Klitih ini butuh solusi konkret dari seluruh pihak. Terlepas berita yang dibesar besarkan atau tidak, tapi ini sedang terjadi terus menerus hampir disetiap malam hari.;0;0;0;1;in;1.15984285315924E+018;1.47711913011741E+018;nang_ngh;https://twitter.com/nang_ngh/status/1477119130117410819
Fri Dec 31 15:16:09 +0000 2021;1.47693521269295E+018;@Puthutea Di UGM ada beberapa penelitian tentang klitih yg bisa dijadikan referensi membuat kebijakan atau solusi.  Dulu saya mau penelitian ttg klitih, sdh wawancara pelaku klitih di lapas anak jg. Tapi ngga kuat 🤣;0;0;0;0;in;152523792;1.47641655177128E+018;lintannggp;https://twitter.com/lintannggp/status/1476935212692951054
Fri Dec 31 11:06:05 +0000 2021;1.47687228156545E+018;Solusi klitih kah? Mainin mental pelaku. Gimanapun jg mrk kan bocil, kasih tulisan. Awas CCTV. Pasang 2 asli 10 palsu,1 titik di setiap perempatan, anggaran diarahkan kesitu, drpd nambah tebel jalan yg sbenarnya masih mulus semulus hpku, redmi note 8 pro, spek gaming. MINAT DM 🥰 https://t.co/BRlelqLyHm;0;0;0;0;in;901550881;1.47687228156545E+018;candarmo;https://twitter.com/candarmo/status/1476872281565454336
Fri Dec 31 08:29:41 +0000 2021;1.47683292327792E+018;Heran, kok ya malah bukan ngasih solusi malah nutup2in perihal klitih, hadeh hadeh..;0;0;0;0;in;530939143;1.47683292327792E+018;bimanputra;https://twitter.com/bimanputra/status/1476832923277922306
Thu Dec 30 15:34:53 +0000 2021;1.47657754044564E+018;@txtdrpemerintah Kirain kibasin bendera lagi solusi klitih;0;0;0;0;in;248096726;1.47653355780364E+018;danielsmlg;https://twitter.com/danielsmlg/status/1476577540445642754
Wed Dec 29 13:50:00 +0000 2021;1.47618875553069E+018;Untuk mencegah berulangnya ”klitih” atau kejahatan jalanan, Polda DIY akan menggelar patroli skala besar. Polda DIY juga berkoordinasi dengan pihak-pihak terkait karena penyelesaian ”klitih” butuh solusi komprehensif. #Nusantara #AdadiKompas @harisfirdaus  https://t.co/5Gnt5lGLH9;0;0;0;3;in;255866913;1.47618875553069E+018;hariankompas;https://twitter.com/hariankompas/status/1476188755530694656
Wed Dec 29 08:43:50 +0000 2021;1.4761117052225E+018;Pak @ListyoSigitP orang Jogja. Pasti akan beliau beresin lah. Menurut gue, solusi jangka pendeknya, kepala sekolah yg anaknya ada terlibat klitih lgsg non job jadi pegawai perpustakaan sekolah. Kapolsek yg di wilayahnya ada klitih dimutasi.;0;3;2;4;in;267083380;1.47611089763443E+018;ubegebe1;https://twitter.com/ubegebe1/status/1476111705222500356
Wed Dec 29 06:45:12 +0000 2021;1.47608185076643E+018;Solusi #klitih , org2 disuruh beli ini yg udah dijampi2 kebal sajam aja yg  durasi 24jam...;0;0;0;0;in;146856895;1.47608185076643E+018;tomu811;https://twitter.com/tomu811/status/1476081850766430209
Wed Dec 29 05:07:07 +0000 2021;1.47605716718245E+018;@moddiealdieano Heleh.....kita punya gubernur kan? Demo lah ke sana....minta solusi bt klitih gmn? Apa gubernur raja jdi g berani demo..;0;0;0;0;in;1.05603682179934E+018;1.47550312003778E+018;Messhinoda1;https://twitter.com/Messhinoda1/status/1476057167182450688
Wed Dec 29 00:48:36 +0000 2021;1.47599210999161E+018;@Upil_Jarann Sak umpomo emng bner2 klitih di hukum mati wae pie , kyone solusi memberantase , soale kecekel yo di lepas kumat maneh ngono kok;0;2;0;1;in;1721504298;1.47568172374874E+018;fakebook_53;https://twitter.com/fakebook_53/status/1475992109991612416
Tue Dec 28 14:30:46 +0000 2021;1.47583662671457E+018;@Harian_Jogja @GuyonWaton Yo mugo2 wae bisa ngerti akar pemasalahan knapa klitih hanya di Jogja, orang mung waton gawe solusi normatif meningkatkan patroli, meningkatkan kegiatan keagamaan, meningkatkan pengawasan lingkungan bla bla bla...;0;0;0;1;in;1.17288862413366E+018;1.47581858367034E+018;aeonfluxs7;https://twitter.com/aeonfluxs7/status/1475836626714574850
Tue Dec 28 13:17:39 +0000 2021;1.47581822852592E+018;"@PrasetyoShaja @Sumbogo8 @bittercooler @yeellloooww Solusi Klitih ini terletak di aparat. Misalnya dalam beberapa hari ini terbukti aparat digerakkan masif, terus mayat pelaku klitih dikasih tanda ""Preman Klitih"", saya yakin Jogya pasti tambah aman. Ini kasus sudah lama. Jadi kita berharap TNI saja yang menghabisi pelaku klitih.";0;3;0;9;in;239712409;1.47568998958531E+018;J_Aryoko;https://twitter.com/J_Aryoko/status/1475818228525924358
Tue Dec 28 10:55:33 +0000 2021;1.47578246591028E+018;Klitih atau melukai orang lain di jalanan, tak melulu membutuhkan senjata, tapi tak bisa dilakukan tanpa sepeda motor. Mantan pelaku Klitih menawarkan solusi mengatasi masalah ini yg membuat #YogyaTidakAman.  https://t.co/Kw55SayCPo;1;1;0;0;in;977675358;1.47578092337113E+018;rh_pradana;https://twitter.com/rh_pradana/status/1475782465910284298
Tue Dec 28 10:25:08 +0000 2021;1.47577481304193E+018;Miris sama cerita klitih ini Harusnya jogja sebagai kota pelajar, menjadi kota yg aman bukan? Apalagi banyak mahasiswa yg nugas sampe malem, pemerintah bsia tolong ambil solusi baru untuk menangani kasus ini? Jogja darurat klitih #jogjatidakaman;0;0;0;0;in;1.18585739977037E+018;1.47577481304193E+018;fluffy_cl0ud;https://twitter.com/fluffy_cl0ud/status/1475774813041934337
Tue Dec 28 10:08:14 +0000 2021;1.47577055901945E+018;Apa itu diversi? Baca pasal 1, dan pasal 6. Jadi, kalau ada yang bilang kok pelaku klitih (yang dibawah 18 th) ngga dipidana? Yaa karena payung hukumnya demikian. Solusi? Revisi UU SPPA dong. Dugaanku, pelaku klitih ini paham, kalau selama dia  dibawah 18th, dia 'aman'. cmiiw.;0;4;0;0;in;1.08447510494631E+018;1.47577055577724E+018;zulfikarraiss;https://twitter.com/zulfikarraiss/status/1475770559019446272
Tue Dec 28 07:52:31 +0000 2021;1.47573640522559E+018;@hemziee @kartikatikatiwi @Anggitaqq @mardiasih Itu bukan solusi, solusinya pihajk keamanan harus bertindak,  ini kasus udah lama, waktu gw kuliah d jogja tahun 2018 juga udah denger kabar klitih ini;0;1;0;1;in;1.35682030989505E+018;1.47569234726226E+018;ygabdiyt;https://twitter.com/ygabdiyt/status/1475736405225586690
Tue Dec 28 07:47:55 +0000 2021;1.47573524633521E+018;Jogja royal family Ki ngei solusi bab klitih e Ra masuk tenan malah terkesan denial;0;0;0;1;in;1.00548836703789E+018;1.47573524633521E+018;yudhistiraak2;https://twitter.com/yudhistiraak2/status/1475735246335209474
Tue Dec 28 07:00:11 +0000 2021;1.47572323381497E+018;@mojokdotco Solusi terbaik adalah tidak adanya hukuman jika nantinya bagi korban atau warga sekitar yang ingin menghajar (pelaku) klitih sampai babak belur;0;0;0;0;in;541579579;1.47569261003546E+018;aaby99_;https://twitter.com/aaby99_/status/1475723233814974466
Tue Dec 28 06:33:21 +0000 2021;1.47571648364473E+018;@snnrndr coba rekomendasikan ke pihak berwajib. biar solusi menghadapi klitih bukan sekedar himbauan kepada warga untuk tidak keluar malam :)) sopo rti manfaat;0;1;0;0;in;8.52833517855572E+017;1.47569680687284E+018;waterwul;https://twitter.com/waterwul/status/1475716483644727296
Tue Dec 28 06:09:30 +0000 2021;1.47571047842895E+018;Khususnya pemerintah daerah Yogyakarta, semoga segera bisa menemukan solusi jitu meniadakan teror klitih di wilayahnya #SriSultanYogyaDaruratKlithih  #YogyaTidakAman;0;1;1;0;in;1.20579329548752E+018;1.47570206707112E+018;cobaanhidup__;https://twitter.com/cobaanhidup__/status/1475710478428954628
Tue Dec 28 05:51:39 +0000 2021;1.47570598666499E+018;Khususnya pemerintah daerah Yogyakarta, semoga segera bisa menemukan solusi jitu meniadakan teror klitih di wilayahnya #SriSultanYogyaDaruratKlithih  #YogyaTidakAman;0;0;0;0;in;2839830368;1.47570598666499E+018;herynurs17;https://twitter.com/herynurs17/status/1475705986664992769
Tue Dec 28 05:48:39 +0000 2021;1.47570523161474E+018;"@mojokdotco Tidak perlu adanya legalisasi senjata api. Nanti hanya akan timbul masalah baru. Pemerintah harus cari solusi yg tepat untuk masyarakatnya &amp  tindak tegas pelaku klitih (kalau tertangkap). Masa iya solusinya cuma bisa bilang ""Kalau malam, diam saja di rumah"" 🤦‍♀️🤦‍♂️";0;0;0;2;in;2486866406;1.47569472540754E+018;ffinafitria;https://twitter.com/ffinafitria/status/1475705231614742533
Tue Dec 28 05:32:26 +0000 2021;1.47570115235206E+018;Khususnya pemerintah daerah Yogyakarta, semoga segera bisa menemukan solusi jitu meniadakan teror klitih di wilayahnya #SriSultanYogyaDaruratKlithih  #YogyaTidakAman;2;3;13;61;in;200804596;1.47569364033688E+018;GUSDURians;https://twitter.com/GUSDURians/status/1475701152352063489
Tue Dec 28 05:11:19 +0000 2021;1.47569583671355E+018;@yourstarlet_ @kinderpoyyy Apakah dengan ngasih tugas itu solusi konkret? Sebenere kenapa kok mereka klitih simple, mereka masih muda emosi masih labil jadi yhaa cari musuh. Faktor lain nya dari masalah lingkungan,keluarga dan narkoba hehee. ytta✌;0;1;0;0;in;4902248587;1.47543552277227E+018;GatanRH;https://twitter.com/GatanRH/status/1475695836713549826
Tue Dec 28 04:58:29 +0000 2021;1.47569261003546E+018;Coba menurut kalian solusi buat klitih ini sebaiknya gimana?;6;61;4;50;in;2388795571;1.47569261003546E+018;mojokdotco;https://twitter.com/mojokdotco/status/1475692610035458050
Tue Dec 28 02:22:20 +0000 2021;1.47565331270792E+018;Diumbulke prespektife, sing takon solusi klitih pie, pahami akare pie. Klitih ki yo produk seko kegagalan masyarakat pemerintah dewe. Pok we,;0;0;0;0;in;554898870;1.47565331270792E+018;sheebaiqq;https://twitter.com/sheebaiqq/status/1475653312707915777
Tue Dec 28 02:02:42 +0000 2021;1.47564837000584E+018;@merapi_uncover @kinderpoyyy Saya punya solusi biar tidak ada klitih...kembalikan kepanduan ke teritorial bulan sekolahan...kepanduan itu bukan pelajaran/ilmu pengetahuan;0;0;0;0;in;1.45585777189569E+018;1.4754645157434E+018;Mu21Di;https://twitter.com/Mu21Di/status/1475648370005839874
Tue Dec 28 01:44:24 +0000 2021;1.47564376399318E+018;@gaettoek @kinderpoyyy BUAHAAHAHAHA   padahal wes rame klitih seko tahun 2013 dan sampai sekarang tidak ada solusi yang nyataa;0;1;0;0;in;124361551;1.47543552277227E+018;hakiraja95;https://twitter.com/hakiraja95/status/1475643763993178115
Tue Dec 28 00:51:26 +0000 2021;1.47563043398753E+018;@moddiealdieano Lagi dan lagi, wong jogja kon ngrasakke nelongso dewe nek dadi korban klitih plus kon golek solusi dewe. Gembredhek rasane. Kekuatan super power penguasa DIY kok raono action blas ketoke.;0;0;2;44;in;272386277;1.47550312003778E+018;zulmipradana;https://twitter.com/zulmipradana/status/1475630433987534849
Mon Dec 27 03:23:28 +0000 2021;1.475306307469E+018;@vluxz @_rahmadiyanto Jane meh ngenei solusi opo meh ngejak klitih;0;0;0;0;in;59925174;1.47497818983531E+018;nurmanhabib;https://twitter.com/nurmanhabib/status/1475306307469000708
Thu Nov 25 04:27:35 +0000 2021;1.46372603036804E+018;@IndraMenus @BanyuJandon Bener, ketoke solusi kui. Nek do duwe pacar sibuk e browsing hotel murah. Ora klitih maneh;0;1;1;0;in;118314137;1.46368697810527E+018;paws37;https://twitter.com/paws37/status/1463726030368043014
Mon Nov 22 03:53:48 +0000 2021;1.46263036495059E+018;@Upil_Jarann @ArjoRingut @PoldaJogja niki pripun solusine pak pun tahun tahunan lo pak klitih niku ra ilang2, malah nular neng kota lain pak dan merebak koyo penyakit menular, nopo mboten enten solusi pak??;0;0;0;0;in;2833249345;1.46219265829039E+018;chetssick2;https://twitter.com/chetssick2/status/1462630364950585356
Sun Nov 21 07:37:28 +0000 2021;1.46232426689708E+018;Bener, masyarakat ya wes geram karo tindak kejahatan jalanan (klitih). Sama sekali tidak ada solusi dari pihak berwajib.;0;0;0;0;in;1.3765482949109E+018;1.46232426689708E+018;ArjoRingut;https://twitter.com/ArjoRingut/status/1462324266897080321
Tue Nov 16 00:11:30 +0000 2021;1.46040009772483E+018;@jowoshitpost Balik kewengen : wedi klitih Solusi : balik isuk sisan Solusinya solusi : gausah balik sisan;0;0;0;0;in;307754362;1.46011832196619E+018;DjaloePhinci;https://twitter.com/DjaloePhinci/status/1460400097724829700
Mon Aug 23 23:07:34 +0000 2021;1.4299434261837E+018;Mubeng ringroad adalah solusi , tapi bukan cah klitih lho yaaa 😒;0;3;0;1;in;1.14235735010948E+018;1.4299434261837E+018;wisnuaw10;https://twitter.com/wisnuaw10/status/1429943426183700481
Mon Aug 09 15:22:48 +0000 2021;1.42475303272666E+018;@laxrima @blaisezablini @bertanyarl Oh aku empati banget kok..ditempat ku malah siaga jaman klitih dl..diujung2 jalan..koordinasi antar karang taruna kampung2 tetangga..kita ada aksi mas gak cuma teori tanpa solusi :) Atau masnya baru ya dijogja sampai ga bisa melihat perkembangan yg signifikan? :);0;0;0;0;in;1.34509678309392E+018;1.42269377280302E+018;MolenDomba;https://twitter.com/MolenDomba/status/1424753032726663176
Mon Aug 09 04:42:45 +0000 2021;1.42459196071986E+018;@zahraquinsha @hakiraja95 @AhmadMuhammd @upil_jaran67 Kudu golek solusi pihak berwajib e, wis koyo penyakit tenan klitih kui, mesti bakal ono setiap hari;0;1;0;0;in;1923596941;1.42447115950079E+018;aardwi15;https://twitter.com/aardwi15/status/1424591960719859715
Mon Aug 09 03:44:00 +0000 2021;1.42457717516911E+018;@hakiraja95 @AhmadMuhammd @upil_jaran67 Alasan ne mesti , karena di bawah umur, wis alasan klasik banget kui, kudumen pihak berwajib kudu golek solusi ben pelaku2 klitih kui jera;1;5;0;33;in;1923596941;1.42447115950079E+018;aardwi15;https://twitter.com/aardwi15/status/1424577175169110021
Sat Jul 31 05:03:27 +0000 2021;1.42133567998056E+018;@irfanajaya @Rezwijaya @upil_jaran67 Nah kudumen polisi patroli , kan jogja ki wi suwe terkenal karo klitih tekan saiki dan hurong ono solusi di tambah saiki PPKM nek di atas jam 9 bakalan sepi;0;1;0;8;in;1923596941;1.42131459050422E+018;aardwi15;https://twitter.com/aardwi15/status/1421335679980556290
Sat Jul 17 04:00:47 +0000 2021;1.41624647906948E+018;@rachvaninoff Anti klitih dan solusi bagi wilayah tanpa listrik 😭;0;0;0;1;in;216570282;1.41624455095631E+018;okkotsuuuta;https://twitter.com/okkotsuuuta/status/1416246479069478916
Wed Jul 07 12:35:27 +0000 2021;1.41275211825607E+018;@merapi_uncover Padahal permukiman kumuh padat penduduk,  klitih, UMK Rp2 Juta, intoleransi, undian rumah seko Mirota, transportasi umum ra memadai, protes seng ra nemoni solusi.;0;0;0;2;in;3235728120;1.41268329590145E+018;NurMuhammadHuda;https://twitter.com/NurMuhammadHuda/status/1412752118256074754
Sun Jul 04 15:01:32 +0000 2021;1.41170171936543E+018;Sekali lagi saya tidak membenci perseorangan atau tokohnya. Tetapi ini kebijakannya. Saya ndak tau UMR rendah kita masih santai, klitih/begal warga yang antisipasi. Giliran rakyat sedang seperti ini tetap tidak ada solusi yang terbaik. Dana pendirian hotel, wisata, mall, bandara?;0;0;0;0;in;471683998;1.41170171936543E+018;nandanasution1;https://twitter.com/nandanasution1/status/1411701719365427215
Fri May 07 06:40:30 +0000 2021;1.39055713432932E+018;@SainganKagura @txtfromjogja Bersyukur di klitih jam 11 bengi? Bersyukur sampah raono solusi? Bersyukur papan baliho semrawut? Bersyukur transportasi umum bosok? Bersyukur opo meneh iki fren enake?;0;1;0;0;in;1.14999950997744E+018;1.39051340060664E+018;projotamansaru;https://twitter.com/projotamansaru/status/1390557134329323520
Wed Apr 21 14:59:41 +0000 2021;1.38488455289686E+018;@upil_jaran67 @PoldaJogja @Yulaja1 Kalo klitih yg mengakibatkan luka berat,trauma dan cacat seumur hidup tidak bisa di ganjar hukum karena terbentur pasal itu, bagaimana jalan solusi terkait biyaya berobat korban,trauma korban,dan jaminan mencari pekerjaan korban yg sudah cacat ini? harus ada solusi terkait ini;0;0;0;0;in;1.05946900265992E+018;1.38435768693898E+018;agungpams03;https://twitter.com/agungpams03/status/1384884552896860161
Wed Mar 10 04:37:46 +0000 2021;1.36950774892524E+018;@bangg_her @PejuangPerdama3 @nksthi @txtdrkuliner Malah mending tawuran su jelas musuhe, timbang nyabeti wong sing ga ndue salah opo2 ning dalan, sampah Solusi opo?  Mbok koyo ning SBY, klitih begal langsung dibuntungi tangan/sikil e, dijamin ra bakal wani maneh bocil2 kui;0;0;0;2;in;1899341090;1.36909165357991E+018;joyyzoldyck;https://twitter.com/joyyzoldyck/status/1369507748925239298
Tue Mar 09 15:29:58 +0000 2021;1.36930949437144E+018;@PejuangPerdama3 @nksthi @txtdrkuliner nahh cen klitih lagi di goleke solusi mas, kabeh yo ngakoni. biyen malah tawuran mas ,massa luwih okehh🤣;0;4;0;0;in;1.12859902153732E+018;1.36909165357991E+018;bangg_her;https://twitter.com/bangg_her/status/1369309494371438592
Mon Mar 08 16:16:52 +0000 2021;1.36895890936543E+018;Solusi klitih ykc menurutmu?;0;1;0;0;in;1.15893954927317E+018;1.36895890936543E+018;erdebahru;https://twitter.com/erdebahru/status/1368958909365428224
Tue Feb 09 15:19:11 +0000 2021;1.35915991794969E+018;@faizparamananda Udan pak.. tur bar ono klitih.. 😭😭😭 Etapi bisa jadi solusi 🤔 Eh naudzubillah 😭😭😭;0;0;0;0;in;2432606893;1.35914640910296E+018;yunisharabiru;https://twitter.com/yunisharabiru/status/1359159917949693952
Thu Jan 21 17:15:46 +0000 2021;1.35230388955542E+018;Solusi untuk warga Jogja yang suka pulang malam baju Anti klitih https://t.co/EuLXfZPLMO;0;0;0;0;in;1.29231821884601E+018;1.35230388955542E+018;Ardiansyahnugky;https://twitter.com/Ardiansyahnugky/status/1352303889555415040
Wed Jan 20 13:52:31 +0000 2021;1.35189035185899E+018;@upil_jaran67 astaghfirullahaladzim ya allah tolong banget semua kalangan masyarakat bantu mencari solusi mengentaskan klitih dr tanah jogja😥🙏🏻;0;0;0;0;in;1.09679303725292E+018;1.35178715452811E+018;profseokdin;https://twitter.com/profseokdin/status/1351890351858991104
Mon Jan 04 17:22:51 +0000 2021;1.34614507818459E+018;@ayipyipyipyip @upil_jaran67 pariwisata medun taruhane ora langsung nyowo mas , klitih kui langsung dep2an ro nyowo je. Bukao neng ICJ kae kabeh isine solusi go cah klitih. sampean yo lucu , warga ki randue kewajiban go golek solusi , nek solusi seko warga juk duwuran sing do entuk duit akeh kae kon ngopo 😅;1;0;3;9;in;1.27208056672517E+018;1.34550192519062E+018;Disinikak;https://twitter.com/Disinikak/status/1346145078184591360
Mon Jan 04 13:56:08 +0000 2021;1.34609305620267E+018;@BuruhYogyakarta Iyo bener @ayipyipyipyip ora oleh nyalahke kotane,tapi salahke pemimpine sing ora iso ngerampungke masalah2 neng Yujo.. ora ming klitih.. sampah,kekeringan neng GK,west prog yo ra rampung2... ra ono solusi konkrit.. ra kompeten;0;1;1;4;in;1543066357;1.34609090186133E+018;Brahim_maldini;https://twitter.com/Brahim_maldini/status/1346093056202665984
Mon Dec 28 06:13:00 +0000 2020;1.34343978805813E+018;@BuruhYogyakarta Lucu iki, klitih solusi sowan nang kraton 😂  Opo peduli?  Urusan pariwisata, garis sumbu imajiner luih penting 😅  Sampah, klitih, dalan gronjal, covid meningkat urusan mburi😅 https://t.co/4zTeYyhd1e;12;5;11;38;in;291017303;1.3433555892718E+018;amdhikaa;https://twitter.com/amdhikaa/status/1343439788058132482
Sat Dec 19 08:53:55 +0000 2020;1.3402187950806E+018;Solusi klitih di jogja https://t.co/XgMe3PChui;0;0;1;0;in;1.13601092118313E+018;1.3402187950806E+018;flowdcs;https://twitter.com/flowdcs/status/1340218795080601600
Sat Dec 19 01:56:39 +0000 2020;1.3401137848876E+018;@upil_jaran67 ket jaman 2013 tekan saiki rung ono solusi mengatasi klitih , solusine 1 jane mung 1;0;1;0;5;in;1.02226084836918E+018;1.34001276538197E+018;morezzee;https://twitter.com/morezzee/status/1340113784887603200
Tue Nov 17 14:27:01 +0000 2020;1.32870621250273E+018;@yourlovelybaeee @serbagunaa Maaf mbak, trus solusi biar klitih gak ada gimana?  Kalo kita gak boleh main hakim sendiri pas ketangkep? Edukasi gimana biar gak ngelakuin klitih?;0;0;0;0;in;8.51805788855083E+017;1.32773711683136E+018;Rusdiyanto_66;https://twitter.com/Rusdiyanto_66/status/1328706212502728704
Tue Oct 13 04:40:58 +0000 2020;1.31587515209409E+018;@dprd_diy sek rusuh wingi emg salah,tp kui masalah klitih mbok dirampungke sikek,jane saiki masalah utama kenyaman jogja i klitih.demo iku obyektif ada sebab akibat,tuntutan demo dirungoke ono solusi ne wes rampung.;0;0;0;5;in;1060123177;1.31555933046521E+018;JerryApr;https://twitter.com/JerryApr/status/1315875152094093312
Wed Aug 05 13:29:36 +0000 2020;1.29100342337078E+018;@karniilyas Assalaamualaikum Pak Karni. Kiro-kiro api bisa mengangkat tema tentang klitih dan kriminalitas dg pelaku utama anak anak dibawah umur Pak. Kasus ko sedang jadi atensi masyarakat di sekitar DI. Yogyakarta &amp  Jawa Tengah. Dan masalah Iko indak ado solusi bertahun-tahun;0;0;0;0;in;67825538;1.29100342337078E+018;akhja;https://twitter.com/akhja/status/1291003423370784769
Thu Jun 04 08:38:59 +0000 2020;1.26846223974659E+018;⭐SOLUSI UNTUK AKSI KLITIH⭐ 🔰Oleh Ibnu Asyakir🔰  #Literasi #Literature #GerakanLiterasi #GerakanLiterasiMasyarakatIndonesia #Gerakan #Masyarakat #Indonesia #Membaca #Menulis #Baca #Guru #rasulullah #quoteoftheday #artikel #tulisan #sekolah #madrasah #islam #covid19 https://t.co/5KqE2DTYDM;0;0;0;0;in;1.25939882037658E+018;1.26846223974659E+018;Gerakan_LMI;https://twitter.com/Gerakan_LMI/status/1268462239746588675
Fri May 29 07:28:27 +0000 2020;1.26627016094548E+018;⭐Solusi Untuk Aksi Klitih⭐ 🔰Ibnu Asyakir🔰 #Literasi #Literature #GerakanLiterasi  #Gerakan #Masyarakat #Indonesia #Membaca #Menulis #Baca #Guru #rasulullah #quoteoftheday #artikel #tulisan #sekolah #madrasah #islam #covid19 https://t.co/kec1NNhnSs;0;0;0;0;in;1.25939882037658E+018;1.26627016094548E+018;Gerakan_LMI;https://twitter.com/Gerakan_LMI/status/1266270160945475585
Sun Mar 22 08:36:35 +0000 2020;1.24164493491608E+018;@youngtekwan Iki solusi tenan, kerahke cah klitih buat pembubaran paksa cah do kongkow;0;0;0;0;in;197338401;1.24164248127352E+018;donyramadhon;https://twitter.com/donyramadhon/status/1241644934916079618
Wed Mar 11 18:10:59 +0000 2020;1.23780321771232E+018;@merapi_news @pjink20mm @upil_jaran67 solusi buat klitih yg ketangkep warga..dicukil wae mripate..ben sesuk raiso nglitih meneh..buat shock terapi juga buat yg lain biar takut klo ketangkep warga urusan e dadi picek..setuju?;0;0;0;0;in;1.06664306360956E+018;1.23777359973114E+018;pntsvnstd;https://twitter.com/pntsvnstd/status/1237803217712320512
Mon Feb 17 18:19:47 +0000 2020;1.22947051247399E+018;Restoran 24 jam dan layanan pesan antar makanan online memang salah satu solusi di zaman ini yg bisa diandalkan. Selain alasan keamanan keluar malam2 karna rawan klitih di jogja, kadang2 promonya juga lumayan.   Duet indah malam ini oleh @gojekindonesia dan @McDonalds_ID https://t.co/FD864QWNZd;0;0;0;0;in;3018627122;1.22947051247399E+018;adamwlly;https://twitter.com/adamwlly/status/1229470512473985025
Sat Feb 15 07:52:37 +0000 2020;1.2285879064884E+018;[PENMAS] klitih, tawuran, korban dan solusi kekerasan oleh pelajar dan r... https://t.co/OSAqNQN6RQ lewat @YouTube;0;0;0;0;in;3303072572;1.2285879064884E+018;awim_haryanto;https://twitter.com/awim_haryanto/status/1228587906488401920
Thu Feb 13 11:50:36 +0000 2020;1.22792301866549E+018;Miriiiiss, masih maraknya kejadian klitih menjadi perhatian Ketua DPR RI Puan Maharani yg berdiskusi mencari solusi dgn Sri Sultan Hamengkubuwono X. Polisi kemana ya ???  Lokasi Rawan Klitih Menurut Satpol PP Sleman https://t.co/PHMX6fnsZY lewat @TagarNews;0;0;0;0;in;1.2268687547153E+018;1.22792301866549E+018;Semar47913550;https://twitter.com/Semar47913550/status/1227923018665488384
Wed Feb 05 14:26:00 +0000 2020;1.22506302698795E+018;Nyo solusi menghilangkan #klitih;0;0;0;0;in;1.13927203236794E+018;1.22506302698795E+018;BuruhAngkat;https://twitter.com/BuruhAngkat/status/1225063026987945986
Wed Feb 05 11:56:24 +0000 2020;1.22502537925921E+018;Klitih, Introspeksi Dosa Orangtua dan Solusi Penanganan https://t.co/neznpNoaaI;1;0;1;6;in;23786106;1.22502537925921E+018;kompasiana;https://twitter.com/kompasiana/status/1225025379259207680
Tue Feb 04 17:20:00 +0000 2020;1.22474442462362E+018;@adedwnt @rakhinsa Solusi terbaik adalah kosongkan jalan biar klitihnya bingung mau nglitih siapa, dan akhirnya klitih akan bertemu klitih lalu saling bacok, voila habislah klitih;0;1;0;0;in;7.85442554418385E+017;1.22472974780602E+018;fahmihasanthug;https://twitter.com/fahmihasanthug/status/1224744424623624193
Tue Feb 04 15:47:39 +0000 2020;1.22472118632139E+018;@Dilacans_ Emang harus di gituin kalau klitih, sedih dulu kakak korban begal, dan begalnya masih muda, dan sampai sekarang ga ketangkep, lapor pak pol ga ada solusi, gilak banget ya,untung kakak masih hidup meskipun luka luka berat, dan kehilangan motornya 😭;0;0;0;0;in;1.16840297999867E+018;1.22465084739453E+018;ravenderrr;https://twitter.com/ravenderrr/status/1224721186321391622
