created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon Apr 17 20:12:42 +0000 2023,1648056915505864706,"@tribunjogja @ReflyHZ Saya kira pelaku klitih adalah penduduk Yogyakarta Kota setempat, bukan dari daerah. Seharusnya pemerintah kota hrs mebingkatkan keamanan yg lebih intensif.",0,0,0,0,in,1319113048959766529,1510890842512412674,FlavianaRestu,https://twitter.com/FlavianaRestu/status/1648056915505864706
Sat Apr 15 21:01:11 +0000 2023,1647344341478961152,"@merapi_uncover saya orang solo mengusulkan warga jogja tiap RT membentuk Unit pemberantas klitih, nunggu pemerintah jogja menangani kesuwen",0,1,3,8,in,2935701932,1647320435791638528,rendankcrispy,https://twitter.com/rendankcrispy/status/1647344341478961152
Fri Apr 14 15:09:28 +0000 2023,1646893440461053955,bisa gasihhhh klitih begal seindonesia bantai pemerintah indo aja plss😭😭,0,0,0,0,in,1597187123932991488,1646893440461053955,taubatkuy,https://twitter.com/taubatkuy/status/1646893440461053955
Mon Apr 10 14:25:52 +0000 2023,1645432915302707201,@Midjan_La_2 Saran min buat pemerintah kalo para pelaku klitih yang ketangkep jgn d penjara pake uu anak kalo bisa ikutin wamil aja alias pelatihan dasar masuk tentara selama 3 bln atau 6 bln kira2 kuat gak tuh tiap hari makan cambuk selang sama rotan😅,0,0,0,1,in,889352995414040576,1645066792342278144,MlakuBareng,https://twitter.com/MlakuBareng/status/1645432915302707201
Mon Apr 10 10:24:40 +0000 2023,1645372215939174400,@Mdy_Asmara1701 Keren nih kalo dilanjutkan menjadi program pemerintah. Para Kopassus ditugaskan berpatroli setiap hari untuk membasmi tukang klitih.,1,0,0,3,in,1546034308003266560,1645351016454582272,kucingbumbum,https://twitter.com/kucingbumbum/status/1645372215939174400
Sat Apr 08 03:25:18 +0000 2023,1644541902891483137,"@Trending_Issue Entah kenapa tp menurut gue ini penyaluran emosi yang bener. Ke govt :) drpd ke cewe2 cantik di twitter, drpd ke istri jd kdrt, drpd ke mantannya pacar trus keroyokan, drpd jd begal, drpd jd klitih, menurut gue sih ya demo aja ke pemerintah yang udh pasti ada celanya nggak sih?",0,3,0,2,in,60016823,1644228631005384704,Andinotomato,https://twitter.com/Andinotomato/status/1644541902891483137
Wed Mar 29 05:42:22 +0000 2023,1640952517537447938,"@BuruhYogyakarta Nanti gantian: Sebagai warga, orang tua pelaku klitih meminta pertanggung jawaban pemerintah daerah yang....",0,0,0,2,in,71489160,1640641454774312960,yudsky,https://twitter.com/yudsky/status/1640952517537447938
Tue Mar 28 19:54:39 +0000 2023,1640804614307201024,"@PolrestaSleman Emang pejabat sekarang logikanya kebalik-balik. Yang bener itu harusnya Pemerintah menumpas klitih sehingga masyarakat nyaman bepergian jam berapapun. Bukan malah dibalik, masyarakat harus maksimal jam 22.00 dan klitih nyaman beraksi diatas jm tsb. Stresss",0,0,0,0,in,1078609431573590016,1640211381713764352,ruangdialektik,https://twitter.com/ruangdialektik/status/1640804614307201024
Tue Mar 28 15:14:47 +0000 2023,1640734185982951427,@BuruhYogyakarta Undang2 utk membuat jera anak2 klitih itu bisa diubah oleh gubernur? Aparat dan pihak berwajib intensip bergerak itu bukannya juga ada kordinasi juga ya dgn pihak pemerintah dan kepolisian? Coba tabya knapa kalo dikota besar laen yg kasusnya sama knapa ga lngsng disalahin gubnya?,1,1,0,0,in,1345096783093923841,1640498811348090881,MolenDomba,https://twitter.com/MolenDomba/status/1640734185982951427
Mon Mar 27 23:01:45 +0000 2023,1640489314009088002,"@Paltiwest Aneh nya dr pemerintah kok blm ada statement resmi ya menyangkut keamanan nasional (klitih, yg beginian dll dll)",0,0,2,4,in,219801764,1640368534156120064,febycahyaa,https://twitter.com/febycahyaa/status/1640489314009088002
Mon Mar 27 16:52:41 +0000 2023,1640396434968297472,@Midjan_La_2 sangar ini 🤣 sehat dari pada balapan klitih tawuran dll tinggal pemerintah setempat aja bikin event kecil kecilan untuk warganya 🗿,0,1,0,2,in,172378185,1640333096154456064,bayu_dws,https://twitter.com/bayu_dws/status/1640396434968297472
Mon Mar 27 06:14:32 +0000 2023,1640235838901739521,"Anak2 pelaku klitih mah ga bakal jera kalo dipenjara, paling ga otaknya bener2 dicuci mau dijadiin apa kek sama pemerintah. Masuk penjara anakah udah kek orang normal habis dapet ijazah S1",0,0,1,4,in,1000624090124865537,1640235838901739521,Sisymphus,https://twitter.com/Sisymphus/status/1640235838901739521
Mon Mar 27 04:02:24 +0000 2023,1640202585327161344,"@yogi_bintoro @Faaachri_ @DiKetiakBojo @nandaabsurd @Eno_Bening Mjb apakah alasan ini yg bikin bupati sleman bilang kalo klitih itu kreativitas? Soalnya mereka kan anaknya orang berada nih, makanya cenderung kaya ga mau dilibat habis sama pemerintah pdhl sudah meresahkan",0,1,0,0,in,1014704770706100225,1639906800421179392,kitcrab,https://twitter.com/kitcrab/status/1640202585327161344
Mon Mar 27 02:30:25 +0000 2023,1640179437613481984,Yg paling ngeselin tuh pemerintah daerah yg gak ngasih solusi atas kriminalitas yang semakin bertambah. Jgn sampe dinormalisasi. Orang-orang yg punya jabatan kurang peduli sama orang kalangan menengah ke bawah. Masa warga yg harus berantas klitih? Agak kesel liatnya,0,0,0,0,in,1394247977510727680,1640178923295354880,partikelaksara1,https://twitter.com/partikelaksara1/status/1640179437613481984
Sun Mar 26 22:08:09 +0000 2023,1640113434498060288,"@Rangga81591832 @halosleman @ListyoSigitP Sing kecekel kui di data rekam digital, digawe raiso daftar instansi pemerintah, digawe madesu pokokmen.. Ben Ono contoh, wingi klitih sesok perih",0,1,0,1,in,558712166,1632564830740824064,dilyanesa,https://twitter.com/dilyanesa/status/1640113434498060288
Sun Mar 26 21:39:08 +0000 2023,1640106134177746944,"@jawafess Sakjane pemerintah wis ngerti nek kasus klitih ngeneku bakal ngaruh ng wisatawan (jare jogja kota wisata dengan segala kenangan dan romantisasinya). Mung gek ngrencanakke wae pie le ngatasi klitih kongene (yakno lho iki, HAHAHAHA). GWS mbak e, mugo” pulih sehat meneh, aamiin 🙏🏻",0,0,0,3,in,220281231,1639898750423552000,ikasuswant,https://twitter.com/ikasuswant/status/1640106134177746944
Sun Mar 26 21:21:19 +0000 2023,1640101647593480192,@jawafess Semua akan indah jika tanpa klitih dan pemerintah peduli rakyatmya,0,0,0,0,in,420103799,1639984318826303488,wisnudian_,https://twitter.com/wisnudian_/status/1640101647593480192
Sun Mar 26 17:43:50 +0000 2023,1640046917681037315,"Klitih harusnya Dibikin cacat fisik / kasih label digital biar gak bisa daftar di instansi pemerintah.. Ben madesu sak umur Urip, Ben tobat",0,0,0,0,in,558712166,1640046917681037315,dilyanesa,https://twitter.com/dilyanesa/status/1640046917681037315
Sun Mar 26 15:38:49 +0000 2023,1640015456022183936,@mazzini_gsp @PoldaJogja @polresjogja Keknya Pemerintah Jogja tuh lebih takut citra pariwisata mereka jatuh ketimbang melindungi warganya dan buka²an mau merangin klitih. 'kreativitas remaja',0,0,0,0,in,428330134,1639727371485065217,Gaadaedi,https://twitter.com/Gaadaedi/status/1640015456022183936
Sun Mar 26 15:27:53 +0000 2023,1640012704328065024,@ernaaabcd @FXHarminanto Trendingkan..!!! biar benar benar jadi perhatian pemerintah terkait dgn klitih ini,0,0,0,1,in,1570802120747798531,1639584238394839040,Sahlanqu,https://twitter.com/Sahlanqu/status/1640012704328065024
Sun Mar 26 13:40:10 +0000 2023,1639985596621017090,"@AREAJULID Pliss yang buat orang jogja mau tanya, emang polisi atau pemerintah daerah gak melakukan sesuatu buat memberantas klitih? Kok masih ada aja dari dulu.",0,0,0,0,in,1543303241949392896,1639768140728115202,neverjoinblue,https://twitter.com/neverjoinblue/status/1639985596621017090
Sun Mar 26 12:56:52 +0000 2023,1639974698837741569,apakah ini bentuk dari pihak pemerintah dan polisi yang tidak bisa menyelesaikan permasalahan klitih dijogja? khususnya wilayah sleman. #RIPAKALHSEHAT,0,0,0,1,in,2349416729,1639974698837741569,ubee_disini,https://twitter.com/ubee_disini/status/1639974698837741569
Sun Mar 26 12:39:49 +0000 2023,1639970410531028992,"@mazzini_gsp @PoldaJogja @polresjogja Ga ngerti sama pemerintah di sana, kok masih ada klitih?",0,0,0,0,in,1222475767096889344,1639727371485065217,DaniDar43698194,https://twitter.com/DaniDar43698194/status/1639970410531028992
Sun Mar 26 12:30:46 +0000 2023,1639968131165847553,@AREAJULID bisa gak ada hukum legal klo klitih lgsg dihukum mati aja? persetan sama masih dibawah umur kalo kelakuan sebejat gitu asu  coba aja pemerintah teges pasti kebasmi semua itu anjingg ngentottttttt,0,0,0,3,in,2207157968,1639768140728115202,proyekprotagon,https://twitter.com/proyekprotagon/status/1639968131165847553
Sun Mar 26 10:47:33 +0000 2023,1639942158429093889,"@Catatan_ali7 @mazzini_gsp @PoldaJogja @polresjogja Intinya klitih ini bkn sekadar masalah klasik anak bandel, tapi juga bukti bahwa pemerintah jogja terutama sri sultan sdh abai dan membiarkan kemiskinan yg mendorong tindak kriminil",0,0,0,0,in,778584493330268160,1639727371485065217,HarisRakha,https://twitter.com/HarisRakha/status/1639942158429093889
Sun Mar 26 09:53:07 +0000 2023,1639928458771058688,"@humas_jogja apakah pemerintah &amp  aparat Jogja sudah se nir-empati ini terhadap warganya, tak acuh terhadap anak2 barbar ini? Klitih sudah tahunan,  puluhan tahun, sampai skrg tahun 2023 ga ada solusi? Mosok yo sengojo dijarke wae ben wong luar kota wedi mlebu Jogja, gitu kah?",0,0,0,1,in,84047768,1639928458771058688,rinantipuri,https://twitter.com/rinantipuri/status/1639928458771058688
Sun Mar 26 09:18:59 +0000 2023,1639919866718347265,"@me_Atto @rumbaneJC @ekadwiarianto @convomfs semoga pemerintah setempat mulai sadar dan teges cepet beresin klitih nya ya kak. biar warga lokal juga bisa ngerasa aman &amp  nyaman aktivitas setiap hari, jam berapapun.",0,0,0,0,in,947387301394448384,1639457919103303681,chocowildberry,https://twitter.com/chocowildberry/status/1639919866718347265
Sun Mar 26 09:47:15 +0000 2023,1639926980874469376,"Emang bangsat nih pemerintah pusat atau daerah, klitih sama bocah2 yg sering ngebacok ga di tindak. Seolah2 tutup kuping, padahal korban nya udah banyak.   Ngeliat pola nya yg ramai dan masif gangster ini, ko kaya disengaja ya?",0,0,1,0,in,3278973248,1639926980874469376,dntgivemehope,https://twitter.com/dntgivemehope/status/1639926980874469376
Sun Mar 26 08:50:06 +0000 2023,1639912601013600257,"@Paltiwest Anggap saja pemerintah lagi melakuka  program penguranga  jumlah penduduk Selain dari covid kemarin dari klitih dan begal juga, makanya tidak ada tindakan tegas untuk rubah regulasi aturan anak di bawah umur ini oleh pemerintah. Ya rakyat tugasnya cuma ikut sukseskan saja",0,0,1,1,in,1085724404,1639844314212859905,DikaZicaedmon,https://twitter.com/DikaZicaedmon/status/1639912601013600257
Sun Mar 26 07:38:33 +0000 2023,1639894593822142464,Sekarang kalo ingat Jogja malah ingatnya klitih yg gk ada habisnya.  Peran polisi dan pemerintah daerah dipertanyakan atas banyaknya peristiwa yg terus terjadi.  Jangan sampai masyarakat hilang kepercayaan dan mengambil tindakan sendiri menumpas keberadaan klitih.,0,0,0,0,in,1633507827464683522,1639894593822142464,seorangpenguji,https://twitter.com/seorangpenguji/status/1639894593822142464
Sun Mar 26 07:25:44 +0000 2023,1639891368205221891,"@halosleman unpopular opinion : sakjane akeh klitih ki udu 100% salahe pemerintah ro polisi, tapi justru salahe wong tuo tuone bocah bocah iki, nek bocah rung cukup umur wes oleh nunpak motor tekan dalan gede karo oleh metu tekan bengi bengi ngono mosok salahe pemerintah?",0,1,0,10,in,1654889024,1639777346394947584,godhendi,https://twitter.com/godhendi/status/1639891368205221891
Sun Mar 26 06:45:15 +0000 2023,1639881181738196992,"Ketiga, kurangnya koordinasi antara aparat keamanan dan pemerintah DIY dalam menangani klitih dan intoleransi menggambarkan ketidakmampuan mereka dalam menghadapi permasalahan tersebut.",0,1,0,0,in,1614234668429357056,1639881134212521984,cahjogja_com,https://twitter.com/cahjogja_com/status/1639881181738196992
Sun Mar 26 06:45:06 +0000 2023,1639881142919897090,Kasus klitih dan isu intoleransi yang kerap muncul di Daerah Istimewa Yogyakarta (DIY) sejatinya menjadi alarm kritis bagi pemerintah dan aparat keamanan setempat. Kedua fenomena tersebut mencerminkan betapa lemahnya penegakan hukum dan perlindungan terhadap hak asasi manusia .,0,1,0,0,in,1614234668429357056,1639881134212521984,cahjogja_com,https://twitter.com/cahjogja_com/status/1639881142919897090
Sun Mar 26 06:39:38 +0000 2023,1639879768421335040,"Ini pemerintah setempat, atau polisi kerja nya ngapain aja. Jogja nih klitih udh beberapa tahun tapi gk beres2",0,0,0,0,in,1264246519827324928,1639879768421335040,WenNingonly21,https://twitter.com/WenNingonly21/status/1639879768421335040
Sun Mar 26 05:50:00 +0000 2023,1639867277834338304,"@Paltiwest Kasus klitih ini sudah sangat memprihatinkan, baru2 ini di Sukabumi &amp  di Bogor anak SD &amp  anak Smk jadi korban. Sudah seharusnya pemerintah menangani klitih &amp  tawuran antar pelajar/pemuda ini dgn serius. Cc pak @jokowi @mohmahfudmd",0,0,0,0,in,1064528268303290368,1639378201444225025,UNajib4,https://twitter.com/UNajib4/status/1639867277834338304
Sun Mar 26 05:49:35 +0000 2023,1639867172465016832,@AREAJULID iya gimana ya klitih itu di anggap nya kreativitas remaja bukan kriminalitas sama pemerintah disana,0,0,0,0,in,1423584855212761089,1639768140728115202,taeko0kie_,https://twitter.com/taeko0kie_/status/1639867172465016832
Sun Mar 26 05:45:57 +0000 2023,1639866256026382336,"Jogja tiarap total! Pemerintah setempat TERBUKTI gagal ngurusin Klitih, malah sekarang ketambahan lagi ormas jihad nasbung 👏😌 #viralindonesia",0,0,0,0,in,1595000463786913792,1639866256026382336,chillinaris_inc,https://twitter.com/chillinaris_inc/status/1639866256026382336
Sun Mar 26 05:22:57 +0000 2023,1639860470382485505,"2, pemerintah dianggap kurang intensif dalam melakukan pencegahan. Sebagai warga negara, kita berharap pemerintah lebih proaktif dalam menangani masalah ini. Kita ingin melihat aksi nyata dari pemerintah untuk mengatasi aksi klitih, baik  penegakan hukum maupun upaya pencegahan.",0,1,0,0,in,1607944886392852481,1639860455312347138,info_jogja24,https://twitter.com/info_jogja24/status/1639860470382485505
Sun Mar 26 04:39:31 +0000 2023,1639849536247181318,Jogja dan Klitih  Mana nih wujudnya pemerintah dan polisi? Terus terusan dilecehkan oleh klitih.   Buktikan bahwa jogja tetap nyaman dan aman. Miris dengan kinerja aparat di jogja.,0,0,1,1,in,55132686,1639849536247181318,ypramudya,https://twitter.com/ypramudya/status/1639849536247181318
Sun Mar 26 04:29:11 +0000 2023,1639846939608092673,Pembangunan di Papua merupakan bukti pemerintah tak ingkar janji  #PapuaMaju   #KimTaehyung #JENNIE MY TANNIES Ritz Carlton Klitih WE LOVE YOU JIN Jogja Danang 1 SMA Lyodra Ziva Jordi Amat vmin Royco https://t.co/s3SXIQgOXk,0,0,0,1,in,1385758957755506692,1639846939608092673,sadidawoaini,https://twitter.com/sadidawoaini/status/1639846939608092673
Sun Mar 26 03:07:39 +0000 2023,1639826421140054016,"@Askrlfess Sebenernya, babinkamtibmas / hansip itu menurutku sangat membantu masyarakat. Sama kaya di Bali, mjd aman krn pecalangnya aktif. Tp ya gimana daerah istimewa yg ga mau diatur pemerintah. Sultannya aja masa bodoh dg menjamurnya klitih. Nerimo ing pandum jg tetep pake TnC harusnya",0,2,2,28,in,302475040,1639760200185049088,Qlabouf,https://twitter.com/Qlabouf/status/1639826421140054016
Sun Mar 26 04:05:07 +0000 2023,1639840882924093452,"@mazzini_gsp @PoldaJogja @polresjogja Ini aparat dan pemerintah setempat kemana ya, Klitih tetap marak",0,0,0,0,in,2367154220,1639727371485065217,p3peng,https://twitter.com/p3peng/status/1639840882924093452
Sun Mar 26 03:03:55 +0000 2023,1639825479023869952,"@convomfs Pemerintah Jogja kenapa ga bikin petisi klitih tembak di tempat aja, udah parah banget orang lewat di bacok sampai meninggal sama segerombolan beban keluarga dan para jameters",0,0,0,0,in,1507009307723792387,1639457919103303681,MhmmdSprYdi,https://twitter.com/MhmmdSprYdi/status/1639825479023869952
Sun Mar 26 03:03:11 +0000 2023,1639825293690146820,"FENOMENA KLITIH disebabkan adanya konflik identitas pada diri remaja. Mereka melakukan tindakan #Klitih hanya bermaksud utk dipandang KEREN"" &amp  diibaratkan sbg sebuah ""PENCAPAIAN"".  Pemerintah hrs lebih gencar dlm bimbingan konseling para remaja &amp  siswa sekolah thdp fenomena ini. https://t.co/m8IdfBQVBf""",0,0,0,0,in,1595000463786913792,1639825293690146820,chillinaris_inc,https://twitter.com/chillinaris_inc/status/1639825293690146820
Sun Mar 26 02:34:27 +0000 2023,1639818062491963393,@ekadwiarianto @convomfs Ini pemerintah jogja bener2 gabisa berentiin klitih dijogja ?,0,0,0,0,in,1526948425287495681,1639457919103303681,Arcala777,https://twitter.com/Arcala777/status/1639818062491963393
Sun Mar 26 02:56:57 +0000 2023,1639823725188235265,"Pemerintah Jogja ini emang kontol, udah tau klitih ini ada terus anj, adain program apa kek babi. Klitih ini juga anj, mati lo taiii.",0,0,0,0,in,1096001703273422848,1639823725188235265,smarterthanurex,https://twitter.com/smarterthanurex/status/1639823725188235265
Sun Mar 26 02:12:10 +0000 2023,1639812455496032256,"@fangrltop @AREAJULID ih setuju, karna pemerintah sana lebih mentingin pariwisata terus, yang klitih gini dianggap remeh, jadi mending semua nya di stop dulu aja biar mereka"" itu pada buka mata kalo klitih udh parah bgt.""",0,1,0,0,in,1223927527611068416,1639768140728115202,alulaaaq,https://twitter.com/alulaaaq/status/1639812455496032256
Sun Mar 26 01:40:38 +0000 2023,1639804520833363970,@raynaldalfian @mazzini_gsp @abjadmasai @PoldaJogja @polresjogja Sebenernya gini tu kenapa sih? apakah pemerintah dan aparat nya simply males aja? ato sebenarnya smua usaha udah d lakuin tp emg klitih ini terlalu kompleks buat di beresin?,0,0,0,3,in,1260437079558889474,1639727371485065217,EfcNobert_,https://twitter.com/EfcNobert_/status/1639804520833363970
Sun Mar 26 01:27:14 +0000 2023,1639801150324215808,"kalau kaya gini itu atas dasar keberanian, mending pemerintah bikin tempat pembuangan orang dah. kumpulin semua yg 'berani' di sana, bikin kaya royal rumble. 1000 pelaku klitih mati pun ga peduli, persetan sama ham.",0,1,0,0,in,1438055242118021121,1639801150324215808,gabiwmaru,https://twitter.com/gabiwmaru/status/1639801150324215808
Sun Mar 26 00:21:43 +0000 2023,1639784659256217600,"Bukannya bermaksud apa-apa bawa Korea ya.. tp aku bbrp kali pernah dengar bbrp kasus kenakalan remaja atau yg korbannya anak di bawah umur tuh bikin pemerintah Korea harus ganti UU. Ya emang mgkn itu bukan kasus pertama, tp ga sampe sebanyak klitih ini juga..",0,1,0,1,in,1518393276,1639784129620480000,yayukfit,https://twitter.com/yayukfit/status/1639784659256217600
Sat Mar 25 22:57:03 +0000 2023,1639763354448453632,@mazzini_gsp @PoldaJogja @polresjogja Jogja udah gak aman. Pejabat gobloknya ada yg bilang klitih itu kreatifitas remaja. Jgn2 klitih ini program pariwisata pemerintah situ ya? Mungkin kl gw ke jogja hrs bawa sajam jg utk perlindungan diri.,0,0,0,0,in,41531858,1639727371485065217,miqbalip,https://twitter.com/miqbalip/status/1639763354448453632
Sat Mar 25 22:43:58 +0000 2023,1639760062821601280,"@cocaynextacy @merapi_uncover Ini pihak pemerintah dan kepolisian tidak bisakah mengambil langkah yg tegas dan sistematis untuk memberantas klitih, masalah klitih dari dulu sampai sekarang seperti tidak ada tindakan dari pihak yg berwenang",0,3,2,30,in,1329254775766978560,1629202674595004416,AkuWumbo8,https://twitter.com/AkuWumbo8/status/1639760062821601280
Sat Mar 25 22:27:46 +0000 2023,1639755985232461826,@mazzini_gsp @PoldaJogja @polresjogja Mau ada pembelaan fafifu was weswos dari manapun nyatanya sampai sekarang masalah klitih ini tidak kunjung selesai. Bukti bahwa aparat tidak serius ditambah pemerintah daerah yang terkesan apatis. Angel.,0,0,0,0,in,88401945,1639727371485065217,sandaryunanto,https://twitter.com/sandaryunanto/status/1639755985232461826
Sat Mar 25 21:12:17 +0000 2023,1639736988843806721,@ekadwiarianto @convomfs Ini pemerintah sama aparat jogja beneran ga bisa nanganin apa gmn sih? Udah lama bgt klitih ga kelar2,0,0,0,0,in,119035695,1639457919103303681,YGels,https://twitter.com/YGels/status/1639736988843806721
Sat Mar 25 21:36:46 +0000 2023,1639743148338577408,"@itsmepian67 @ekadwiarianto @convomfs Asli, gua ngikutin soal klitih udah lama dan gak pernah selesai selesai. Gua rasa polisi dan pemerintah untuk menertibkan klitih bukan problem yang luar biasa gede, tapi ko gak selesai selesai ya. Soal soal pemerintah gak hadir gitu tu",1,2,2,178,in,1054769480222466049,1639457919103303681,yovimaulana_,https://twitter.com/yovimaulana_/status/1639743148338577408
Sat Mar 25 22:26:12 +0000 2023,1639755591576072192,Pak @mohmahfudmd @ListyoSigitP ga mungkin ya pemerintah pusat turun tangan ngurusin klitih di Jogja yg makin nekat melakukan teror,0,1,0,0,in,66603951,1639755591576072192,teguhsupriyatno,https://twitter.com/teguhsupriyatno/status/1639755591576072192
Sat Mar 25 04:45:52 +0000 2023,1639488750031101952,"Dari berbagai sumber ada 3 penyebab aksi klitih masih terjadi. Pertama, kegagalan masyarakat dalam memberikan kontrol pd pelaku aksi klitih. Kedua, pemerintah dianggap kurang intensif dalam melakukan pencegahan. https://t.co/zuQV0gZvrQ",1,6,11,72,in,1279804428724211712,1639484674836942849,merapi_uncover,https://twitter.com/merapi_uncover/status/1639488750031101952
Fri Mar 17 09:42:37 +0000 2023,1636664324625420289,"Nice, krn pemerintah setempat ataupun aparat penegak hukum yg mungkin sudah berusaha mencegah fenomena klitih ini tidak membuahkan hasil. Memang hrs ada upaya lebih utk gotong royong seperti ini dr masyarakat dalam menekan pelaku klitih. Cmn tetap hati2 jgn sampe salah sasaran.",0,0,0,2,in,198390484,1636664324625420289,gaaaaegaaaa,https://twitter.com/gaaaaegaaaa/status/1636664324625420289
Fri Mar 17 07:17:19 +0000 2023,1636627757940748289,"Celakanya, pemerintah setempat tidak menganggap klitih persoalan besar. Gubernur DIY, Sri Sultan Hamengku Buwono X, juga pernah berkata bahwa klitih bisa ditangani tapi butuh biaya besar.  #FomoStory",0,1,1,0,in,1576826421552742400,1636627711388188672,fomomedia_id,https://twitter.com/fomomedia_id/status/1636627757940748289
Sun Mar 12 06:40:26 +0000 2023,1634806539142971393,Tidak habis-habisnya kabar seperti ini beredar. Semoga semakin banyak kepedulian dari pemerintah dan penegak hukum agar terdapat upaya nyata untuk memberantas fenomena klitih.,0,0,0,0,in,1385000339728781313,1634806539142971393,_amirhidayat,https://twitter.com/_amirhidayat/status/1634806539142971393
Sun Mar 12 01:58:34 +0000 2023,1634735603505061888,@AldimasJimanto2 @kegblgnunfaedh Gue tag mrk biar mulai melek kerja @jokowi @Kemdikbud_RI @Kemenkumham_RI @KPAI_official @DPR_RI @DivHumas_Polri @officialMKRI + pemerintah daerah gw @DKIJakarta. Silahkan tambahin pemerintah daerah masing². Gak bisa lagi kaya gini diacuhkan. Hancur masa depan bangsa lewat klitih.,0,0,0,0,in,1025478995150655489,1634541972500385793,kleponklepon,https://twitter.com/kleponklepon/status/1634735603505061888
Sun Mar 12 01:56:41 +0000 2023,1634735130228162562,@ehk4therins @Ikhwanazis89 @AldimasJimanto2 @kegblgnunfaedh Gue tag mrk biar mulai melek kerja @jokowi @Kemdikbud_RI @Kemenkumham_RI @KPAI_official @DPR_RI @DivHumas_Polri + pemerintah daerah gue @DKIJakarta. Silahkan tambahin pemerintah daerah masing². Gak bisa lagi hal kaya gini diacuhkan. Hancur masa depan bangsa lewat klitih.,0,2,0,1,in,1025478995150655489,1634541972500385793,kleponklepon,https://twitter.com/kleponklepon/status/1634735130228162562
Sun Mar 12 01:40:54 +0000 2023,1634731156607483904,@Ikhwanazis89 @AldimasJimanto2 @kegblgnunfaedh Indonesia darurat kejahatan anak. AYO bikin petisi agar pemerintah pusat+daerah mulai fokus. korban rata² pelajar yg tdk ikut tawuran &amp  berada ditempat/waktu yg salah. Korban berhak bersuara minta keadilan meski sdh tdk lagi bernyawa. Ironis masa dpn bangsa terputus lewat klitih!,0,1,0,2,in,1025478995150655489,1634541972500385793,kleponklepon,https://twitter.com/kleponklepon/status/1634731156607483904
Thu Mar 09 11:49:01 +0000 2023,1633797032774352896,"Sorry ya, buat gw yg pernah ngalamin sendiri dikerjar klitih ini di Ringroad Selatan.  apalagi skrg udah nyebar kemana-mana perilaku setan ini, gk ad cr selain vigilante. Dr tahun 2010-an sampe skrg gk ada tindakan dr kepolisian/Pemerintah. Tabrak aja sampe mati bocah2 sampah ini",0,0,0,1,in,813593511744282624,1633797032774352896,GuiliAnemoBoy,https://twitter.com/GuiliAnemoBoy/status/1633797032774352896
Thu Mar 09 07:14:01 +0000 2023,1633727827404279808,Kalo sampe ada polisi atau pemerintah yang buat peraturan gak boleh bunuh pelaku klitih. Fix otaknya rusak!,0,0,0,0,in,1489120478643974146,1633727827404279808,GaddAlmighty,https://twitter.com/GaddAlmighty/status/1633727827404279808
Tue Mar 07 00:12:59 +0000 2023,1632897095178014720,@AgusMagelangan Minimal pak kholik dapat kompensasi buat ganti kap mobil + bonus pengganti polisi yg patroli malam dan penghargaan dari pemerintah setempat karena sudah mencegah bertambahnya korban klitih.,0,0,1,11,in,49544065,1632721245874823170,sgftamk,https://twitter.com/sgftamk/status/1632897095178014720
Mon Mar 06 23:54:51 +0000 2023,1632892530454069248,"Kita tekan polisi dan pemerintah supaya bisa lebih jujur dan bisa segera mengatasi masalah klitih dan begal ini. Sumpah ini udah keterlaluan woy 😭 ayook selametin orang tidak berdosa dari bejatnya para begal dan klitih ini 😭""",0,1,0,1,in,1431919259106430981,1632892355119566848,liana_ndwr,https://twitter.com/liana_ndwr/status/1632892530454069248
Mon Mar 06 21:10:43 +0000 2023,1632851224969252864,"Klitih itu bkn bagian dari proses pendewasaan masa remaja dan bukan jg kreatifitas tapi kriminalitas.  Jd pencegahannya tidak cukup jika hanya sosialisasi. Maka harus ada program khusus antara pemerintah, aparat, dan warga. Sebab masalah ini sudah sangat meresahkan!",0,0,0,0,in,1530643882043506688,1632851224969252864,kiaipetruk,https://twitter.com/kiaipetruk/status/1632851224969252864
Mon Mar 06 17:37:09 +0000 2023,1632797478339878912,"@Askrlfess Masyarakat tolong demo dong biar para begal/klitih bisa cepet ditangani sama polisi. Kalo masyarakat diem aja korbannya malah tambah banyak tau 😭 kita harus neken pemerintah/polisi supaya bertindak 🙏😭 please ayook demo atau gimana kek, nggak tau lah gua:(",0,0,0,1,in,1431919259106430981,1632694675432955906,liana_ndwr,https://twitter.com/liana_ndwr/status/1632797478339878912
Mon Mar 06 13:19:19 +0000 2023,1632732592742223873,Harus nya Pemerintah INDONESIA Memperbolehkan melawan atau bahkan Membunuh  BEGAL RAMPOK KLITIH  jika ketemu mereka Dijalan agar ada Efek Jera dan tingkat Kejahatan Diindonesia Turun.....  Kalian Setuju kah ?????? Komen ya 😉,0,12,17,62,in,1133311906976952320,1632732592742223873,Catatan_ali7,https://twitter.com/Catatan_ali7/status/1632732592742223873
Mon Mar 06 12:23:37 +0000 2023,1632718573817974786,"Pls lah pemerintah fokuskan ke masalah ini. Aku lihat makin hari makin menyebar aja klitih atau pembacokan begini, gua takut bgt liatnya.",0,0,0,0,in,1166752706460958720,1632718573817974786,_yoonalim_,https://twitter.com/_yoonalim_/status/1632718573817974786
